"Date","Description","Original Description","Amount","Transaction Type","Category","Account Name","Labels","Notes"
"11/27/2019","Walgreens","WALGREENS #19809 MADISON AL","35.58","debit","Pharmacy","Discover","",""
"11/27/2019","LULUSFASHIO 402-935-7733 CA","PAYPAL *LULUSFASHIO 402-935-7733 CA","55.65","debit","Clothing","Discover","",""
"11/26/2019","Deposit Ticketmaster TicketmastVISA DIRECT WIUS","Point Of Sale Deposit Ticketmaster TicketmastVISA DIRECT WIUS","15.67","credit","Income","Choice Checking","",""
"11/26/2019","Three Brothers","Point Of Sale Withdrawal THREE BROTHERS OF GREENGREENBELT MDUS","5.83","debit","Food & Dining","Choice Checking","",""
"11/26/2019","PARKMOBILE 770-818-9036 DCUS","Point Of Sale Withdrawal PARKMOBILE 770-818-9036 DCUS","1.25","debit","Parking","Choice Checking","",""
"11/26/2019","Burger King","Point Of Sale Withdrawal BURGER KING #9986 2217 F. DEFENSE HIGHWAYCROFTON MDUS","20.96","debit","Fast Food","Choice Checking","",""
"11/26/2019","PARKMOBILE 770-818-9036 DCUS","Point Of Sale Withdrawal PARKMOBILE 770-818-9036 DCUS","0.85","debit","Parking","Choice Checking","",""
"11/26/2019","PARKMOBILE 770-818-9036 DCUS","Point Of Sale Withdrawal PARKMOBILE 770-818-9036 DCUS","1.05","debit","Parking","Choice Checking","",""
"11/26/2019","Shell","Point Of Sale Withdrawal SHELL SERVICE STATION SHELL LANHAM MD","27.26","debit","Gas & Fuel","Choice Checking","",""
"11/26/2019","AMERICANTAL 402-935-7733 CA","PAYPAL *AMERICANTAL 402-935-7733 CA","135.15","debit","Gift","Discover","",""
"11/26/2019","Venmo","VENMO PAYMENT","145.05","debit","Transfer","Investor Checking","",""
"11/25/2019","MEZEH - GAMBRILLS GAMBRILLS MDUS","Point Of Sale Withdrawal MEZEH - GAMBRILLS GAMBRILLS MDUS","27.26","debit","Restaurants","Choice Checking","",""
"11/25/2019","JCPenney","JCPENNEY 0194 LANHAM MD","144.68","debit","Clothing","Discover","",""
"11/25/2019","INTERNET PAYMENT - THANK YOU","INTERNET PAYMENT - THANK YOU","1285.75","credit","Credit Card Payment","Discover","",""
"11/25/2019","PetSmart","PETSMART # 1182 LARGO MD","54.03","debit","Pet Food & Supplies","Discover","",""
"11/25/2019","Starbucks","STARBUCKS STORE 07365 GREENBELT MD719223","3.10","debit","Coffee Shops","Discover","",""
"11/22/2019","Best Western","BEST WESTERN PLUS EASTON EASTON MD","4.00","debit","Hotel","Discover","",""
"11/21/2019","CVS","CVS/PHARMACY #02531 EASTON MD","19.78","debit","Pharmacy","Discover","",""
"11/21/2019","STRIPE TRANSFER","STRIPE TRANSFER","145.05","credit","Transfer","Investor Checking","",""
"11/20/2019","BANFIELD-PET*WPPAYMENT 360-784-5000 WA","BANFIELD-PET*WPPAYMENT 360-784-5000 WA","37.95","debit","Veterinary","SECU Student Visa","",""
"11/20/2019","External Deposit VENMO - CASHOUT","External Deposit VENMO - CASHOUT","24.00","credit","Income","Choice Checking","",""
"11/20/2019","7-Eleven","Point Of Sale Withdrawal 7-ELEVEN 9900 GREENBELT US LANHAM MDUS","1.06","debit","Fast Food","Choice Checking","",""
"11/20/2019","VEIP STATION 13 HYATTSVILLE MD","VEIP STATION 13 HYATTSVILLE MD","14.00","debit","Public Transportation","Discover","",""
"11/20/2019","Giant","GIANT 0326 LANHAM MD02084R","131.82","debit","Groceries","Discover","",""
"11/20/2019","Wegman's","WEGMANS # 40 LANHAM MD","66.99","debit","Groceries","Discover","",""
"11/20/2019","Venmo","VENMO PAYMENT","484.90","debit","Transfer","Investor Checking","",""
"11/18/2019","Mode Custom Tailor","MODE CUSTOM TAILORS GREENBELT MD","24.00","debit","Clothing","Discover","",""
"11/18/2019","Amazon","AMZN MKTP US*WF1Z05DR3 AMZN.COM/BILLWA47OFL89EE0H","48.74","debit","Shopping","Discover","",""
"11/17/2019","Eddie Bauer","PAYPAL *EDDIE BAUER 402-935-7733 CA","71.55","debit","Clothing","Discover","",""
"11/17/2019","Wegman's","WEGMANS CROFTON #60 GAMBRILLS MD","6.36","debit","Groceries","Discover","",""
"11/16/2019","EVENTSMART.COM 801-610-9282 UT","EVENTSMART.COM 801-610-9282 UT","10.00","debit","Clothing","Discover","",""
"11/16/2019","Junction Deli","SQ *JUNCTION DELI ANNAPOLIS JUNMD00023058430125912","45.79","debit","Groceries","Discover","",""
"11/16/2019","Amazon","AMZN MKTP US*TW5852E23 AMZN.COM/BILLWA65H3RM7X7LE","28.02","debit","Shopping","Discover","",""
"11/16/2019","Amazon","AMZN MKTP US*XT0789KG3 AMZN.COM/BILLWA4Q1SNTZ4AS4","128.29","debit","Shopping","Discover","",""
"11/15/2019","External Deposit VENMO - CASHOUT","External Deposit VENMO - CASHOUT","24.35","credit","Income","Choice Checking","",""
"11/15/2019","LEVELUPTROPICALSMOOTH 855-538-3542 MA","LEVELUPTROPICALSMOOTH 855-538-3542 MA","11.85","debit","Fast Food","Discover","",""
"11/14/2019","THE HOTEL @ UMPC COLLEGE PARK MD","THE HOTEL @ UMPC COLLEGE PARK MD","10.00","debit","Hotel","Discover","",""
"11/13/2019","Giant","GIANT 0326 LANHAM MD01376R","14.59","debit","Groceries","Discover","",""
"11/13/2019","CVS","CVS/PHARMACY #00452 GREENBELT MD","47.68","debit","Pharmacy","Discover","",""
"11/13/2019","AACC-CASHIER'S OFFICE 410-777-2236 MD","AACC-CASHIER'S OFFICE 410-777-2236 MD","287.00","debit","Tuition","Discover","",""
"11/12/2019","Potbelly Sandwich Works","Point Of Sale Withdrawal POTBELLY #493 GAMBRILLS MDUS","19.61","debit","Fast Food","Choice Checking","",""
"11/12/2019","Giant","GIANT 0326 LANHAM MD01274R","138.46","debit","Groceries","Discover","",""
"11/12/2019","Amazon","AMAZON.COM*0R9RN6V03 AMZN.COM/BILLWAF11JWQ4ZTOY","35.94","debit","Shopping","Discover","",""
"11/12/2019","Amazon","AMZN MKTP US*C83J54SA3 AMZN.COM/BILLWA1T2IML2GXF7","64.48","debit","Shopping","Discover","",""
"11/12/2019","Safeway","SAFEWAY STORE 2713 BOWIE MD","31.98","debit","Groceries","Discover","",""
"11/12/2019","GLENN DALE CROWN GLENN DALE MD","GLENN DALE CROWN GLENN DALE MD","28.37","debit","Gas & Fuel","Discover","",""
"11/12/2019","STRIPE TRANSFER","STRIPE TRANSFER","484.90","credit","Transfer","Investor Checking","",""
"11/11/2019","INTERNET PAYMENT - THANK YOU","INTERNET PAYMENT - THANK YOU","1286.05","credit","Credit Card Payment","Discover","",""
"11/11/2019","Amazon","AMZN MKTP US*SD0B713A3 AMZN.COM/BILLWA57J0D1CJULB","20.06","debit","Shopping","Discover","",""
